,window_length,bed_slope,thick_mean,surf_slope,window_id,rgiid
5,3801.435417029523,0.006184790925968298,413.50177,0.01741016550019004,5,RGI60-07.00551
6,3801.425217559696,0.009846572946193717,358.20605,0.020330172844017957,6,RGI60-07.00551
7,3806.678136379946,0.006744091169761472,286.9503,0.024460214336440644,7,RGI60-07.00551
8,3940.9899566271097,0.050381131591669265,296.77612,0.01874588941723291,8,RGI60-07.00551
9,4670.698351597214,-0.012125119558263519,248.22559,0.03630329969875302,9,RGI60-07.00551
10,1709.3864744958057,0.007365633736366659,141.29034,0.029809463938850422,10,RGI60-07.00551
0,2608.6453010507316,0.005396993907485225,553.77704,0.01026111720837859,0,RGI60-07.00552
1,3606.8588582228817,-0.02163331729492827,489.90485,0.00933140009423632,1,RGI60-07.00552
2,3401.1987795315194,0.026034066961129733,475.8861,0.011107723051465263,2,RGI60-07.00552
3,3027.595725628996,0.007608957726056077,485.04773,0.01406782026992155,3,RGI60-07.00552
4,3001.02914277162,-7.467124279520335e-05,446.8968,0.017934571101620462,4,RGI60-07.00552
5,3007.683710587806,0.028994777807223548,415.43524,0.021815025774908924,5,RGI60-07.00552
6,3721.457601522175,0.005798923133126906,427.67676,0.01978381797069321,6,RGI60-07.00552
7,3060.4106344818656,-0.027275952514363922,324.19626,0.021386780274426764,7,RGI60-07.00552
8,3027.5256762271474,0.01789826283277535,270.05432,0.027044349642262284,8,RGI60-07.00552
9,3499.7031039239173,0.023660454860982855,169.09763,0.056850406099231664,9,RGI60-07.00552
10,200.06548685250476,-0.2906130551529944,62.811,0.15218197184205884,10,RGI60-07.00552
0,404.30929176962155,0.4036916472318893,9.327982,0.3983927625016059,0,RGI60-07.00554
1,387.5719305269666,0.23943726882667749,12.882738,0.22825008576683425,1,RGI60-07.00554
2,598.2123355326801,0.07992164586895174,17.370764,0.07614060586480427,2,RGI60-07.00554
3,499.6168488941068,0.11672890312773601,18.491766,0.11679542242430514,3,RGI60-07.00554
4,375.9999958354807,0.06161255437547628,17.855354,0.06366700516005834,4,RGI60-07.00554
5,462.8963122048857,0.1891574096922236,29.136463,0.1379421485900816,5,RGI60-07.00554
6,401.56817313526045,0.07927381947543882,46.241264,0.06557657310297878,6,RGI60-07.00554
7,425.6030990269289,0.13221938557753926,47.593224,0.12539133496141244,7,RGI60-07.00554
8,378.926112240281,0.08096046873623526,52.18067,0.0823962449633418,8,RGI60-07.00554
9,499.6168488933028,0.08247556053461802,39.351475,0.12060659868436617,9,RGI60-07.00554
10,66.46803667198193,0.6375069734241248,16.060009,0.4604416758344382,10,RGI60-07.00554
0,261.5587987558176,0.5269488709757134,28.971449,0.5128879839660243,0,RGI60-07.00555
1,405.6612107547152,0.27149749271171547,38.888573,0.23697683225040905,1,RGI60-07.00555
2,354.5871044538848,0.1378062999622383,42.498894,0.14863232851512537,2,RGI60-07.00555
3,389.38158314317974,0.14874903479751017,41.024887,0.14631012024201986,3,RGI60-07.00555
4,384.60371649780575,0.06202293857750292,45.131863,0.04678233698395649,4,RGI60-07.00555
5,344.00002354393575,0.03153141255630034,29.360584,0.07062121504409358,5,RGI60-07.00555
6,389.3815871163958,0.06358621563201308,21.515606,0.0665957030947191,6,RGI60-07.00555
7,430.000024045325,0.09589790470998853,19.878843,0.09929185348726086,7,RGI60-07.00555
8,430.0000164755732,0.12208516113697464,17.961046,0.1250157831793726,8,RGI60-07.00555
9,384.60370105479114,0.136273589265098,15.391398,0.14266253953240918,9,RGI60-07.00555
10,121.62236826579108,0.27137453047167975,14.000562,0.27347979357194374,10,RGI60-07.00555
0,146.00007028173994,0.1274359288644684,51.452087,0.12736600784873384,0,RGI60-07.00556
1,1702.6389128779017,0.2031649413688594,74.02602,0.1775837409767242,1,RGI60-07.00556
2,1579.2326507552905,0.058020776120254657,99.452576,0.05731905329970683,2,RGI60-07.00556
3,1606.0013461752671,0.07402711101332984,109.4785,0.05997592319234758,3,RGI60-07.00556
4,1488.914908631144,0.011645167305087023,119.396484,0.014251107694708416,4,RGI60-07.00556
5,1829.3759987573828,0.04820928224587139,116.54431,0.04400897222466673,5,RGI60-07.00556
6,1488.9145493919764,0.047415003648012106,121.60159,0.04481273248698347,6,RGI60-07.00556
7,1664.6567791495331,0.03930646081982358,120.88002,0.04352851047753979,7,RGI60-07.00556
8,1606.0001094225283,0.03407920395513176,117.75241,0.04210667316234672,8,RGI60-07.00556
9,1702.6375351381619,0.08676752022920943,149.08948,0.04048960217069912,9,RGI60-07.00556
10,1858.275632162862,-0.016425567991653175,163.40346,-0.0006454749406802626,10,RGI60-07.00556
0,233.35415387314458,0.6654338256874315,27.528084,0.6167595979807605,0,RGI60-07.00557
1,311.33329596102607,0.4471968491258862,45.21121,0.40003634431021606,1,RGI60-07.00557
2,297.0114767915504,0.1922862011863661,56.640385,0.17541256195252178,2,RGI60-07.00557
3,350.80852272339195,0.1020225342550994,60.70627,0.09370315995429794,3,RGI60-07.00557
4,373.36713377796815,0.09052638998423694,63.20536,0.0850740240459573,4,RGI60-07.00557
5,373.36729498231887,0.10478315856905174,64.38007,0.1039939142596117,5,RGI60-07.00557
6,304.2572108001841,0.07337229511708707,62.22075,0.09964322655377526,6,RGI60-07.00557
7,272.1359528712303,0.14649167185550674,55.11634,0.16855193321863615,7,RGI60-07.00557
8,272.13598307031253,0.15900477512882333,49.3492,0.178214011632495,8,RGI60-07.00557
9,298.839828514841,0.1837313051623344,33.11107,0.2697614431384323,9,RGI60-07.00557
10,0.0,,19.56252,,10,RGI60-07.00557
0,952.5956909534661,0.0827786124923654,72.47483,0.06097225679822973,0,RGI60-07.00558
1,1462.0249028808464,0.16687639554793218,68.890076,0.16405003858091846,1,RGI60-07.00558
2,1529.434302743286,0.08344465969433135,82.12643,0.0760109797490863,2,RGI60-07.00558
3,1462.0270957292068,0.07088539707723068,110.69043,0.040773750905382176,3,RGI60-07.00558
4,1733.3909449285152,0.09959834336188064,208.59158,0.028877939805155385,4,RGI60-07.00558
5,1536.0212489980222,0.09823167177800785,248.46693,0.050886067022485874,5,RGI60-07.00558
6,1462.036073442394,0.007426347870456761,285.1476,0.03232713411297704,6,RGI60-07.00558
7,1656.0578817717674,0.06843540613991313,290.93744,0.03337393871587694,7,RGI60-07.00558
8,1398.597122023381,-0.007963777268524269,266.79272,0.03387670477569869,8,RGI60-07.00558
9,1482.5875488537647,-0.019984235929915297,167.72615,0.06655502944237596,9,RGI60-07.00558
10,284.01236595569037,0.07770838348220191,74.96643,0.20051585065112135,10,RGI60-07.00558
0,78.00045646135888,0.0,9.108576,0.0,0,RGI60-07.00559
1,195.00116050393464,0.4389584332453906,15.705476,0.4191577871462161,1,RGI60-07.00559
2,234.00142614601867,0.2722325624240049,19.222532,0.2628336530891448,2,RGI60-07.00559
3,210.02273750341672,0.24841759586489529,21.521002,0.2483859225097566,3,RGI60-07.00559
4,304.6017272005512,0.11781648125809567,11.255553,0.15359819533661914,4,RGI60-07.00559
5,249.7235090238334,0.12837693229889768,13.543725,0.12905950194831978,5,RGI60-07.00559
6,234.00157386185634,0.32694059480844107,18.775745,0.28562244124650604,6,RGI60-07.00559
7,237.22933096020597,0.05866858183811625,29.16247,0.01600770288884769,7,RGI60-07.00559
8,210.02282964795592,0.06548385471032678,31.262608,0.0785969515696088,8,RGI60-07.00559
9,237.22931402175155,0.1587899936452635,32.1513,0.14005302733108252,9,RGI60-07.00559
10,156.00103383776633,-0.02014871787599307,24.14571,0.07329425510330057,10,RGI60-07.00559
0,196.00058276350225,0.39581577429835274,17.845215,0.3724190530082339,0,RGI60-07.00560
1,280.0008078110643,0.38509333351765485,22.150126,0.3750083046003529,1,RGI60-07.00560
2,319.25000602462245,0.16397369281901883,25.148842,0.15566050102557472,2,RGI60-07.00560
3,292.3293633191556,0.16362224741649864,28.245865,0.15204189665137896,3,RGI60-07.00560
4,313.05032142685883,0.13132343571282612,27.558262,0.1465070505275099,4,RGI60-07.00560
5,416.2509525927505,0.05604302678477145,19.34866,0.05558601268179247,5,RGI60-07.00560
6,326.5340792240535,0.10664174832655136,20.00283,0.10416356814771292,6,RGI60-07.00560
7,337.1654154413225,0.08538887250506637,21.09271,0.08463243406081122,7,RGI60-07.00560
8,397.955638408886,0.08162542594457134,19.975014,0.08784332915424295,8,RGI60-07.00560
9,358.5757039590727,0.1871662112916925,18.754997,0.18446116097701656,9,RGI60-07.00560
10,62.61003058151399,0.0,19.257118,0.0,10,RGI60-07.00560
0,158.0699791577825,0.3143254835687724,20.322811,0.29691571785747356,0,RGI60-07.00561
1,311.5468855312982,0.3687466265043262,24.108915,0.35864166361373295,1,RGI60-07.00561
2,341.0008136621832,0.31468008237628564,26.130035,0.3135184303033304,2,RGI60-07.00561
3,438.40727467533833,0.09263989845919836,22.751633,0.09851471799553031,3,RGI60-07.00561
4,310.0007739825686,0.13203750102326248,24.622862,0.11188402945262374,4,RGI60-07.00561
5,341.00085186464986,0.17412965688442483,25.293232,0.1883184922943849,5,RGI60-07.00561
6,310.0007748590853,0.18756497372487083,24.648483,0.17598396048856976,6,RGI60-07.00561
7,316.1400038867134,0.09177397126496205,27.670315,0.09146229446568375,7,RGI60-07.00561
8,353.4552834185626,0.1147420423225347,27.047737,0.11599255831983896,8,RGI60-07.00561
9,316.1400252814226,0.1194618363738954,27.624275,0.1279357305950559,9,RGI60-07.00561
10,138.63657533316965,0.17554706242768692,26.365192,0.1741326389252116,10,RGI60-07.00561
0,304.0021261450104,0.31018683037752304,28.89154,0.2777766199201245,0,RGI60-07.00565
1,822.07156055505,0.08788586254832553,31.1534,0.10040303800333626,1,RGI60-07.00565
2,782.4737925102135,0.058797750339512844,27.236595,0.05890494409489372,2,RGI60-07.00565
3,700.6909931590553,0.09965001298790933,28.139175,0.09697967981569146,3,RGI60-07.00565
4,915.1689528046707,0.07746873989902452,30.139727,0.07522853477129851,4,RGI60-07.00565
5,822.0730555787779,0.08219661515169392,35.734146,0.0724931493334048,5,RGI60-07.00565
6,748.5202517569082,0.052378116510626245,37.60616,0.05869898932007717,6,RGI60-07.00565
7,866.5419042290326,0.0629609514303752,32.303658,0.06919506722282491,7,RGI60-07.00565
8,700.692648747642,0.1571247013185939,44.8295,0.13712806270027045,8,RGI60-07.00565
9,822.0745523505893,0.016596778845845348,46.958675,0.026890428919017422,9,RGI60-07.00565
10,409.2770172602827,0.027903991822800348,40.53717,0.02175317700549133,10,RGI60-07.00565
0,183.85017055325335,0.24302149241439158,11.877708,0.2381094575689791,0,RGI60-07.00567
1,183.85019330272956,0.16916370383383464,13.290812,0.15927079099962632,1,RGI60-07.00567
2,183.85021604575144,0.1513436713033299,16.473152,0.1253824799051904,2,RGI60-07.00567
3,151.60679084457226,0.21641277195415312,24.141008,0.14966871304352297,3,RGI60-07.00567
4,140.0161879893308,0.0373377212583267,35.33788,0.04573349648135413,4,RGI60-07.00567
5,130.00178332889303,0.0010385220389335882,32.94737,0.0287488659792457,5,RGI60-07.00567
6,151.60684800319942,0.06292291373875983,22.262085,0.10453749804677405,6,RGI60-07.00567
7,183.8503310225367,0.13470432019704343,17.080338,0.15605195404567426,7,RGI60-07.00567
8,166.48357613774354,0.12731464405503556,14.934013,0.12837875368055698,8,RGI60-07.00567
9,147.08029981429743,0.18269661715174304,15.279564,0.17696283162338322,9,RGI60-07.00567
0,266.0557632905826,0.3165331730041113,28.409527,0.2625248485273234,0,RGI60-07.00568
1,297.00136419712874,0.008363227045423652,41.12957,0.0030322115618933118,1,RGI60-07.00568
2,330.00146886329014,0.06504472750023557,63.33632,-0.06456125873595224,2,RGI60-07.00568
3,339.75725838698463,-0.24514050805374218,64.08658,-0.013227451455154403,3,RGI60-07.00568
4,266.0556141021263,0.08674761080075001,24.23396,0.08376963280562305,4,RGI60-07.00568
5,313.06674820277215,0.17209758242549514,29.210718,0.14357776763286956,5,RGI60-07.00568
6,264.001024973056,0.09650449055123211,32.56569,0.10317621036022531,6,RGI60-07.00568
7,298.8288275150353,0.1377153373785526,32.2688,0.13297844821591925,7,RGI60-07.00568
8,350.79607757482785,0.13470801908951835,30.341496,0.14988755172812235,8,RGI60-07.00568
9,325.0134370759679,0.17714897103336635,29.02584,0.16878018562261068,9,RGI60-07.00568
10,0.0,,9.837919,,10,RGI60-07.00568
0,894.4577335109349,0.06073044352834266,947.7536,0.04499732384426498,0,RGI60-07.00570
1,1800.0620397116165,-0.03746513043794206,850.95386,0.03847610797597043,1,RGI60-07.00570
2,1800.0622236787144,0.016671090029645685,723.0216,0.05808342145328353,2,RGI60-07.00570
3,1897.431224825337,-0.05824103865621645,522.73865,0.05841565825982165,3,RGI60-07.00570
4,2408.3979629451596,0.010805946060426536,349.07562,0.04949259579583981,4,RGI60-07.00570
5,2059.190550220929,-0.050218180924682394,196.83488,0.021416955916206345,5,RGI60-07.00570
6,2280.4180415055844,0.024480413394335706,110.675476,0.026055351054263397,6,RGI60-07.00570
7,2545.6533991524866,0.013775447332170317,100.400406,0.025889039945556122,7,RGI60-07.00570
8,2280.407820430921,0.0551184861048194,90.31912,0.0579425440175671,8,RGI60-07.00570
9,1886.840019831485,0.046761032734964715,75.37129,0.06455936504941251,9,RGI60-07.00570
10,632.4692224666544,0.12227500810698766,60.042027,0.12006894726203927,10,RGI60-07.00570
0,0.0,,14.845569,,0,RGI60-07.00572
1,296.9917784755131,0.2774604246202761,9.138198,0.3126403675537382,1,RGI60-07.00572
2,296.99169971504773,0.5828698088788195,6.7841697,0.5833389463534607,2,RGI60-07.00572
3,221.3644852352197,0.566391915668181,7.0659122,0.5639323373990486,3,RGI60-07.00572
4,252.39428008943594,0.5180396173613626,8.658076,0.5124743837487903,4,RGI60-07.00572
5,212.90146005740883,0.22669880502638218,10.639944,0.21727453764801744,5,RGI60-07.00572
6,212.90146604160103,0.1642972665037939,13.342921,0.14918751148458617,6,RGI60-07.00572
7,212.90146422528485,0.10103453372037376,15.78352,0.09366529216954213,7,RGI60-07.00572
8,273.3648382401771,0.07914724667657982,16.916157,0.07666983127570012,8,RGI60-07.00572
9,273.364771042472,0.0813904928292614,17.236557,0.0839389695360317,9,RGI60-07.00572
10,221.36426318133198,0.04786857230584833,16.94849,0.049651010536599934,10,RGI60-07.00572
11,0.0,,16.75074,,11,RGI60-07.00572
0,259.60578257341075,0.35457098105171514,14.387983,0.3268198804745261,0,RGI60-07.00574
1,354.56715038213395,0.3370946613864685,20.076054,0.32886855631161893,1,RGI60-07.00574
2,433.5074075612523,0.2617111084858666,23.767311,0.2528291843051972,2,RGI60-07.00574
3,402.50141573090826,0.1827553907958025,24.08572,0.1842220357394522,3,RGI60-07.00574
4,410.4724125719321,7.568570632377233e-05,17.982445,0.019487271379788323,4,RGI60-07.00574
5,361.80355818316457,0.0663822458969084,11.5243225,0.07998299790730103,5,RGI60-07.00574
6,331.91084263554507,0.026000812871056225,8.866613,0.027109072771017675,6,RGI60-07.00574
7,389.4078879138463,0.22685907649850595,9.853943,0.2222509470405613,7,RGI60-07.00574
8,461.03464626289775,0.1430963533666139,12.511165,0.13580802058513117,8,RGI60-07.00574
9,354.5661999711226,0.161750219816252,14.652677,0.15939603254107362,9,RGI60-07.00574
10,152.7381768408739,0.08247606408534995,15.978699,0.07840476386866115,10,RGI60-07.00574
0,152.7374124362056,0.14126382300241136,28.994429,0.14946226085430628,0,RGI60-07.00576
1,307.5889291626351,0.16395260853445237,27.307148,0.16114511413495397,1,RGI60-07.00576
2,360.00571869836347,0.1290394388677867,26.107798,0.13800385915742824,2,RGI60-07.00576
3,341.53148774997726,0.010827091044963242,26.814022,-0.002927979346498041,3,RGI60-07.00576
4,370.64872990121705,0.1742639032117693,42.28928,0.1048351625801292,4,RGI60-07.00576
5,331.9091110094735,0.016584084204817825,43.168026,0.09014124804735604,5,RGI60-07.00576
6,331.9091680667668,0.11282899226656808,30.224827,0.11696569021098971,6,RGI60-07.00576
7,325.9993570373372,0.1268847428319556,28.989897,0.12511024047618227,7,RGI60-07.00576
8,331.9092052455922,0.1031399635450682,27.961288,0.11101791190002376,8,RGI60-07.00576
9,325.9993615780397,0.12322066594894929,29.925848,0.11604097445917604,9,RGI60-07.00576
10,180.00303070567747,0.13823500500560293,33.634274,0.11065537321336402,10,RGI60-07.00576
0,561.4052413504568,0.16996912612145895,42.159508,0.07314913280771236,0,RGI60-07.00578
1,616.5714109738739,0.05938363045381532,87.25833,0.020277848420792936,1,RGI60-07.00578
2,729.9820340598675,0.02701824040568636,96.25621,0.05231465190933658,2,RGI60-07.00578
3,686.3947937962542,0.11020935440604931,76.86153,0.12455508938780603,3,RGI60-07.00578
4,637.3011225800064,0.12055392675099762,72.616264,0.11496428794871881,4,RGI60-07.00578
5,525.5315778457365,0.10077491263877608,69.40951,0.10149080127322371,5,RGI60-07.00578
6,572.8616029547408,0.1091063570691652,79.093185,0.08347652851370625,6,RGI60-07.00578
7,487.02375670809795,0.03332798642448801,80.25947,0.055382082304899403,7,RGI60-07.00578
8,572.8610194112701,0.10314154614099147,82.52633,0.07665695371864639,8,RGI60-07.00578
9,516.1732480692914,-0.020120508028235413,62.99401,0.08503712608993277,9,RGI60-07.00578
10,0.0,,35.80048,,10,RGI60-07.00578
0,62.61169092482618,0.0,12.732353,0.0,0,RGI60-07.00579
1,170.3222181637572,0.560011110850868,22.125393,0.476892735560371,1,RGI60-07.00579
2,218.6932679905563,0.5969541114337616,21.985317,0.5758908879782718,2,RGI60-07.00579
3,218.69331011106058,0.4330129067048277,37.3534,0.33853662841579996,3,RGI60-07.00579
4,237.59479356533595,0.06984312721247225,55.14266,0.042063638356648794,4,RGI60-07.00579
5,201.91679401700773,0.06109315798931252,59.13595,0.054424087457494295,5,RGI60-07.00579
6,168.00496693535982,0.0482297782681312,59.317577,0.053518689194152494,6,RGI60-07.00579
7,168.00500640493559,0.06474042664810019,57.42724,0.0713053470794924,7,RGI60-07.00579
8,237.59501534150408,0.06144770944572808,50.410873,0.10067074990974621,8,RGI60-07.00579
9,168.0050868665263,0.0688537190664006,24.09903,0.15353920625516784,9,RGI60-07.00579
10,88.54647190342469,0.0,2.4781618,0.0,10,RGI60-07.00579
0,346.142860152158,0.3565796106872839,33.63378,0.25166784870406433,0,RGI60-07.00580
1,625.8614981091855,0.2580514640593265,52.197136,0.26224793053437345,1,RGI60-07.00580
2,713.5916454959844,0.23552577105812986,44.914646,0.2510392187512588,2,RGI60-07.00580
3,732.7085854037256,0.14358372734205413,51.21091,0.11952979097183028,3,RGI60-07.00580
4,849.2296843478073,0.09494943969729841,71.21594,0.07170664715706708,4,RGI60-07.00580
5,758.9667128946377,0.05186367257157819,84.35355,0.04345279868269885,5,RGI60-07.00580
6,817.4316512079797,0.07059329205213272,87.508804,0.07448591664120599,6,RGI60-07.00580
7,644.0037419106509,0.07513705734824039,85.461945,0.052745754887620254,7,RGI60-07.00580
8,708.7289031119506,0.09825316231193536,87.72809,0.09565361569643831,8,RGI60-07.00580
9,631.3568565180065,0.09045321608870874,88.290245,0.09160851096713811,9,RGI60-07.00580
10,279.8925738702926,-0.08080390184938022,67.58962,0.06422194841526206,10,RGI60-07.00580
0,280.01928230895993,0.3159030345814995,22.044058,0.2947109648540872,0,RGI60-07.00582
1,326.68924134946855,0.2094404026302846,28.84757,0.21107917582051303,1,RGI60-07.00582
2,233.3495174046442,0.19663296829637172,38.81011,0.11096316567634697,2,RGI60-07.00582
3,198.00367777861032,0.008292884768036052,51.000656,0.06556125086417373,3,RGI60-07.00582
4,283.88206306411337,0.08133050215589745,38.637714,0.13306739628761405,4,RGI60-07.00582
5,266.0595356904213,0.21745278061106277,27.599798,0.24315645121154542,5,RGI60-07.00582
6,257.7431464018745,0.2283130138070455,24.937428,0.22134321729900264,6,RGI60-07.00582
7,240.24825163880723,0.08767456297890669,25.981697,0.1119141661049744,7,RGI60-07.00582
8,200.73507471122574,0.25362847603183675,21.556915,0.26742974552774085,8,RGI60-07.00582
9,233.34983880178032,0.14532973283029907,16.24378,0.17392658649867823,9,RGI60-07.00582
10,0.0,,12.820506,,10,RGI60-07.00582
0,179.29125727287726,0.5117191125839274,13.568576,0.4025685517957499,0,RGI60-07.00583
1,196.00409477909352,0.5043285504617411,35.973698,0.49909153895270597,1,RGI60-07.00583
2,168.00347474739996,0.38100156171951277,38.22355,0.36466605075285974,2,RGI60-07.00583
3,203.8472506281304,0.2523525733542483,40.41143,0.24677228535571716,3,RGI60-07.00583
4,168.00340491845677,0.3412833266481702,41.91789,0.33172977093530237,4,RGI60-07.00583
5,197.9938702300676,0.22345295299893672,44.681107,0.2054919749257208,5,RGI60-07.00583
6,187.8334389297757,0.30438513980719334,54.515053,0.2253746590222453,6,RGI60-07.00583
7,258.1523206351466,0.1406954857442996,60.890297,0.15279743981409588,7,RGI60-07.00583
8,218.69124959212465,0.18391631479740442,59.914146,0.17842968962109657,8,RGI60-07.00583
9,258.15222316974325,-0.05160247339311853,34.399456,0.14969882355465494,9,RGI60-07.00583
10,0.0,,8.264695,,10,RGI60-07.00583
0,0.0,,15.535228,,0,RGI60-07.00584
1,504.88202048925496,0.46332971351944385,28.280582,0.3793396822380577,1,RGI60-07.00584
2,669.1840128201735,0.11913639957357874,66.47508,0.0907914001697367,2,RGI60-07.00584
3,664.0159768708916,0.07477769027914304,87.30354,0.04987340992080999,3,RGI60-07.00584
4,830.0194127878134,0.10512386894147545,91.38039,0.1116371274026544,4,RGI60-07.00584
5,882.3221536603562,0.0390771381544491,90.35628,0.04624844267326413,5,RGI60-07.00584
6,684.4505693488658,0.10154176333396916,79.266846,0.11843820989291443,6,RGI60-07.00584
7,882.3207952626765,0.15395707929737618,69.44804,0.16272290021699484,7,RGI60-07.00584
8,684.4494980327174,0.08677046815292667,77.937775,0.060438985846236394,8,RGI60-07.00584
9,709.1662371273667,0.10035790357724522,69.86148,0.14305082812413272,9,RGI60-07.00584
10,598.532859108336,-0.030276083966828373,34.767937,0.08169889353502963,10,RGI60-07.00584
0,107.51950353592132,0.26389178284473014,47.235878,0.11211027313793115,0,RGI60-07.00585
1,204.00391893519873,0.08317856506337293,70.013596,0.06668740293264239,1,RGI60-07.00585
2,204.00392040272158,0.07909534943613969,71.55209,0.08058741271060481,2,RGI60-07.00585
3,206.81789859052276,0.112253428256813,72.89621,0.0979340548752759,3,RGI60-07.00585
4,240.4208936134235,0.03419258049610103,74.31948,0.051948166213715265,4,RGI60-07.00585
5,288.5050126203974,0.0829451003128711,72.30092,0.0989864693360345,5,RGI60-07.00585
6,288.50494829135636,0.11904260259551423,65.295685,0.12659087624393597,6,RGI60-07.00585
7,288.504883933445,0.08943818321477502,61.4914,0.11794904296111335,7,RGI60-07.00585
8,265.55332829588065,0.11662496530941502,55.289722,0.1317832821320203,8,RGI60-07.00585
9,198.2559460297751,-0.032954527307813106,46.375195,0.11012836940068767,9,RGI60-07.00585
10,76.02768005456146,0.0,2.7361057,0.0,10,RGI60-07.00585
0,300.8474809906811,0.07375069922084852,53.971725,0.08730329287372952,0,RGI60-07.00586
1,627.1894723213658,0.06289940567822173,66.22511,0.03747882049806278,1,RGI60-07.00586
2,584.0800704819388,0.10349895112791906,79.136765,0.08680675436710188,2,RGI60-07.00586
3,413.0068081298268,0.07888978697558222,72.65698,0.11275680701369424,3,RGI60-07.00586
4,449.33783267006925,0.14861645494859893,60.730545,0.16368054484336148,4,RGI60-07.00586
5,584.0793456153124,0.29474045922163816,46.57341,0.320983865462838,5,RGI60-07.00586
6,417.1994280586047,0.26060128343331795,26.607996,0.24529672504281727,6,RGI60-07.00586
7,417.1994111266659,0.13292107160904568,21.49066,0.19704863806514947,7,RGI60-07.00586
8,0.0,,7.7377505,,8,RGI60-07.00586
9,460.81164049148225,0.22546898181025643,25.222609,0.13159784061380178,9,RGI60-07.00586
10,417.19909328485426,0.13727700845963492,42.249336,0.14222807971272458,10,RGI60-07.00586
11,59.00084603991857,0.0,15.636448,0.0,11,RGI60-07.00586
0,263.2073644840809,0.1965146929487037,31.208435,0.16165908295527692,0,RGI60-07.00587
1,588.5497441110829,0.1424363936176394,36.3594,0.14424821629117024,1,RGI60-07.00587
2,588.5500013904447,0.10433869215802169,29.617794,0.1251216150193725,2,RGI60-07.00587
3,516.1926336835642,0.15804791308634752,26.980675,0.1487000607841976,3,RGI60-07.00587
4,688.6869652502377,0.10678659900055078,35.126167,0.09046563315472111,4,RGI60-07.00587
5,601.9791806393949,0.07757608061427604,46.043606,0.0838145948711887,5,RGI60-07.00587
6,722.670338007327,0.09047068945028319,38.69833,0.10542353506324031,6,RGI60-07.00587
7,555.9571384603024,0.11539894654966347,54.2732,0.04563823545364572,7,RGI60-07.00587
8,584.005998024951,0.08280310112879002,75.4349,0.06765434993354646,8,RGI60-07.00587
9,588.550811671054,0.07009863582590263,57.461494,0.10058789981354549,9,RGI60-07.00587
10,263.2078908702197,0.13375668387962192,42.34098,0.12586602598595578,10,RGI60-07.00587
0,185.00105692999807,0.4184420665380814,19.245872,0.3789978215337161,0,RGI60-07.00588
1,266.81230803894545,0.2752831943178869,24.651554,0.2675700988992821,1,RGI60-07.00588
2,199.25221273389644,0.03646513972226659,27.332405,0.0330871403061414,2,RGI60-07.00588
3,215.74641663704523,0.17397377652292847,30.69013,0.16299607940357808,3,RGI60-07.00588
4,248.20490273471566,0.17588428003314147,34.968735,0.1518838723276036,4,RGI60-07.00588
5,215.74638306829308,0.08513699200510118,39.719383,0.08726170587025306,5,RGI60-07.00588
6,222.00118992193822,0.019581291677186103,44.521168,0.0029662290085624397,6,RGI60-07.00588
7,188.66473107290182,0.09938491698088271,44.663624,0.11721729341255896,7,RGI60-07.00588
8,188.66472714766758,0.052346233791382715,39.636627,0.07119734126769708,8,RGI60-07.00588
9,288.9807524645984,-0.04508069486565336,29.178144,-0.008352041133322349,9,RGI60-07.00588
0,387.66266465933535,0.35054204042065507,10.387352,0.3386153142041213,0,RGI60-07.00589
1,366.1940239475466,0.14412328813931027,14.060619,0.13629293415447022,1,RGI60-07.00589
2,340.002599983779,0.1155586278774173,16.970495,0.10714859261807305,2,RGI60-07.00589
3,346.7359840009746,0.11566458435662345,18.025238,0.11789982492212163,3,RGI60-07.00589
4,341.6983986462834,0.12244976226368484,17.030762,0.12177561138100493,4,RGI60-07.00589
5,366.19400221531413,0.14689637216085513,22.887548,0.11601992117941927,5,RGI60-07.00589
6,346.7359506841064,0.12655091534015825,27.880424,0.1308614464455768,6,RGI60-07.00589
7,340.0025642687639,0.13519856889642826,27.805698,0.13123976682305635,7,RGI60-07.00589
8,340.00256275440375,0.09221640374930831,32.29186,0.07509768101481919,8,RGI60-07.00589
9,340.00255422456087,0.05615591747897447,33.110775,0.07637988171618869,9,RGI60-07.00589
10,0.0,,29.657413,,10,RGI60-07.00589
0,147.8286061013125,0.5088311977854312,10.0553465,0.510250239790348,0,RGI60-07.00590
1,418.12240883612856,0.4403734319804791,11.683605,0.43343915860667576,1,RGI60-07.00590
2,369.00246852891365,0.10466723877397432,16.030882,0.09688290111644311,2,RGI60-07.00590
3,441.5864458077686,0.16222322665056818,19.26019,0.1567485436322208,3,RGI60-07.00590
4,412.0476006084179,0.07377305567187682,22.470419,0.06425570747626232,4,RGI60-07.00590
5,369.0024121463734,0.08163074125723525,26.98839,0.07571251588183288,5,RGI60-07.00590
6,418.12234117985577,0.14065086732573368,39.230503,0.08805534180622883,6,RGI60-07.00590
7,458.3969861226014,0.14077927735099882,66.38751,0.07172561142246961,7,RGI60-07.00590
8,478.14133000186433,0.04651313624747296,72.73919,0.07370264653709857,8,RGI60-07.00590
9,422.1238283813042,0.043187297085798965,61.72572,0.06439508877434576,9,RGI60-07.00590
10,295.6573580795903,0.02857548063868835,53.179672,0.0470673775266066,10,RGI60-07.00590
0,160.001121386673,0.10723439545734478,24.574127,0.10203324600581248,0,RGI60-07.00591
